env,algo,schedule,eval_mode,is_reward_stressor,episodes,reward_mean,reward_std,cvar_shock_05,cvar_shock_25,identity_mean,identity_std,id_drop_pre_to_shock,integrity_drop_pre_to_shock,meaning_drop_pre_to_shock,competence_pre,competence_shock,competence_drop,coherence_pre,coherence_shock,coherence_drop,continuity_pre,continuity_shock,continuity_drop,integrity_pre,integrity_shock,integrity_drop,meaning_pre,meaning_shock,meaning_drop,mad_competence,mad_coherence,mad_continuity,mad_integrity,mad_meaning,collapse_score_shock_mean,collapse_event_shock,collapse_event_threshold,collapse_rate_mean,collapse_rate_pre,collapse_rate_shock,collapse_rate_post,fpr_actual,fpr_target,obs_normalize,suite,algo_family,reward_norm,leaderboard_score
Acrobot-v1,dqn,baseline,deterministic,0.0,120.0,-363.1983333333333,65.3884590027469,-442.55,-435.8,0.8637094837875381,0.09335732142621014,0.06267302393520345,0.02007128141639769,0.1900994388715743,0.8133794051720453,0.6731414788570792,0.14023792631496612,0.8640149126067914,0.8695952186695809,-0.005580306062789491,0.848924950902169,0.8435840199625501,0.005340930939618789,0.8656542944476534,0.8455830130312556,0.02007128141639769,1.0,0.8099005611284257,0.1900994388715743,0.10096700922583209,0.01667500291041111,0.04557688179260569,0.028251194284531184,0.0,0.629043049386919,0.3,0.8733197536274366,0.35916666666666663,0.34249999999999997,0.375,0.36,0.34249999999999997,0.05,0.0,Classic,Value-Based,0.18364682671057936,0.6900872400897329
Acrobot-v1,qrdqn,baseline,deterministic,0.0,120.0,-412.59,34.15963872961832,-473.55,-444.71000000000004,0.8841767948141603,0.06327067941380776,0.06829603933722957,0.009652943957969501,0.19808228999939625,0.8283029444586887,0.6089511778245635,0.21935176663412514,0.9365608510993535,0.936142925316723,0.00041792578263047614,0.9094214843621019,0.8977760254130895,0.01164545894901233,0.9157089978419688,0.9060560538839992,0.009652943957969501,1.0,0.8019177100006036,0.19808228999939625,0.08831418872682442,0.00944068082770062,0.03956926627870076,0.027159474769193108,0.0,0.47177339434889276,0.4,0.7627001222691081,0.44749999999999995,0.43499999999999994,0.4425,0.465,0.43499999999999994,0.05,0.0,Classic,Value-Based,0.0637406680470386,0.663108337354844
Acrobot-v1,ppo,baseline,stochastic,0.0,120.0,-84.14666666666668,25.552083027554737,-147.45,-105.32000000000001,0.8105036199607767,0.09946610701778455,0.08993774619012855,0.009974380089046279,0.24557152256142084,0.6050146774131776,0.532583816687526,0.07243086072565164,0.8338569993016017,0.8345861115327194,-0.0007291122311177911,0.8651270469185611,0.8568656241302994,0.008261422788261672,0.9088568590839531,0.8988824789949069,0.009974380089046279,1.0,0.7544284774385791,0.24557152256142084,0.05417364259847009,0.0123677419161871,0.06101854096968865,0.03416464850954675,0.0,0.5340397743130112,0.0,0.9808727399218682,0.06416666666666665,0.05500000000000001,0.075,0.0625,0.05500000000000001,0.05,0.0,Classic,On-Policy,0.8610893119879641,0.8524403877766218
Acrobot-v1,trpo,baseline,stochastic,0.0,120.0,-83.11833333333333,25.908443414856926,-191.0,-113.17,0.8022595318160931,0.1041726606728612,0.096781928800448,-0.0021236087876222998,0.27282017104112893,0.6033494410368929,0.536379235551778,0.06697020548511481,0.8359448725665027,0.8329262266968585,0.0030186458696443907,0.8526140889826112,0.8660250952176775,-0.01341100623506634,0.8985434134028474,0.9006670221904696,-0.0021236087876222998,1.0,0.7271798289588711,0.27282017104112893,0.050975988151799226,0.01480086146867952,0.06619404610151682,0.03790611250532995,0.0,0.3907507915479841,0.0,0.9356726531878115,0.06749999999999998,0.05,0.06999999999999999,0.08249999999999999,0.05,0.05,0.0,Classic,On-Policy,0.8635857553790695,0.8497806058057118
Acrobot-v1,a2c,baseline,stochastic,0.0,120.0,-199.91166666666666,37.75465656505364,-284.65,-245.09,0.8334051325123888,0.09687458281046754,0.0985179446797729,-0.00015902666397881043,0.3077311366901651,0.6911017691850264,0.5783628521076998,0.11273891707732661,0.8908039754392494,0.8899811267895134,0.0008228486497361802,0.8686672083443332,0.8635657249652711,0.00510148337906213,0.9019594297454285,0.9021184564094072,-0.00015902666397881043,1.0,0.6922688633098348,0.3077311366901651,0.0680091495348343,0.0101040275427818,0.06376413061965995,0.0403937082982707,0.0,0.49968933729426757,0.0,0.9349658716708784,0.07249999999999998,0.05,0.08249999999999999,0.08499999999999999,0.05,0.05,0.0,Classic,On-Policy,0.5800512868619011,0.8206305159110989
Acrobot-v1,dqn,baseline,stochastic,0.0,120.0,-307.985,66.67503355969305,-425.75,-392.38,0.7992557493706614,0.11300018973398138,0.11093340988551166,0.014557817265526551,0.30855133689716646,0.7789696307508068,0.6475334697575448,0.1314361609932621,0.7465121909809913,0.7490318619710671,-0.00251967099007565,0.8634793873171613,0.8467553273484418,0.01672405996871941,0.9021741447398217,0.887616327474295,0.014557817265526551,1.0,0.6914486631028336,0.30855133689716646,0.09933691967812044,0.02644807422240783,0.055751656999669164,0.03569677203637945,0.0,0.45473595446778325,0.0,0.9700095570127283,0.08749999999999997,0.05,0.0975,0.11499999999999999,0.05,0.05,0.0,Classic,Value-Based,0.31768601092538545,0.7579935637926716
Acrobot-v1,qrdqn,baseline,stochastic,0.0,120.0,-402.4833333333333,45.03986889800907,-481.1,-453.91999999999996,0.8287589558395763,0.13124236498103442,0.12504740774275197,0.02857038547521818,0.3031785190197346,0.8253722740439857,0.6418406334051929,0.18353164063879276,0.9087878441958237,0.9094954163093243,-0.0007075721135006595,0.8265828182316012,0.7990294056464734,0.027553412585127862,0.8546077431947422,0.826037357719524,0.02857038547521818,1.0,0.6968214809802654,0.3031785190197346,0.08581032094733596,0.013282648281749701,0.08643180913808501,0.04255084097529615,0.0,0.5640439719324689,0.0,0.9692766590697779,0.10166666666666664,0.05,0.12250000000000001,0.1325,0.05,0.05,0.0,Classic,Value-Based,0.08827621541115915,0.7323088580234408
Acrobot-v1,a2c,concept_drift,deterministic,0.0,120.0,-279.15430958237096,98.3435928332837,-490.4188897786932,-472.0268020482164,0.8493492776291338,0.07837306247580947,0.10565688262158761,0.2164416445160675,0.3432117323513733,0.719700441383275,0.7063025335447446,0.013397907838530579,0.9143980559977478,0.9554386942744051,-0.041040638276657285,0.9049212307857868,0.8863967548165563,0.0185244759692303,0.9228732104521986,0.706431565936131,0.2164416445160675,1.0,0.6567882676486267,0.3432117323513733,0.03332642170039605,0.00396016454389345,0.06495545600544643,0.023739898771276618,0.0,0.8607567419243214,0.8,0.890194676857841,0.4583333333333333,0.315,0.6875,0.37249999999999994,0.315,0.05,0.0,Classic,On-Policy,0.3876771161643729,0.6190436701206795
Acrobot-v1,ppo,concept_drift,deterministic,0.0,120.0,-155.35357958939287,137.12107237617693,-434.4820641094906,-425.0801023994425,0.7789669986731533,0.10989032555744593,0.18053446135457482,0.37216696581267505,0.5946520743459917,0.603339971820043,0.7604417606237355,-0.15710178880369235,0.8514434524794721,0.924779296164326,-0.07333584368485388,0.8724292280138277,0.8307298935139535,0.04169933449987425,0.9126754004410854,0.5405084346284104,0.37216696581267505,1.0,0.40534792565400835,0.5946520743459917,0.03822433367089851,0.00951781281386187,0.045109200561442804,0.02614296981183369,0.0,0.9572247020191877,0.8,0.9514755447456776,0.39249999999999996,0.19,0.735,0.2525,0.19,0.05,0.0,Classic,On-Policy,0.6882231591513857,0.6111653231429423
Acrobot-v1,trpo,concept_drift,deterministic,0.0,120.0,-156.4882503323722,140.71385915828245,-487.2381026412051,-415.9529323542346,0.7772777335637435,0.11850841365223626,0.20236588876585504,0.3792564555345965,0.5958802651939956,0.5984934300252345,0.7523660515096037,-0.15387262148436914,0.8488541134480894,0.9254182010303301,-0.07656408758224077,0.8564928822200795,0.8271286059150847,0.029364276304994764,0.9009144448814466,0.52165798934685,0.3792564555345965,1.0,0.4041197348060043,0.5958802651939956,0.039926524340106864,0.00836738951079392,0.056268584709255665,0.03108931880789939,0.0,0.9990411939274582,1.0,0.9341619284228718,0.4341666666666667,0.165,0.825,0.3125,0.165,0.05,0.0,Classic,On-Policy,0.6854685647163213,0.5828230381675071
Acrobot-v1,dqn,concept_drift,deterministic,0.0,120.0,-384.05807632925746,87.87193485270075,-501.49147793990943,-474.66143295521107,0.8496472528198392,0.09830781570877473,0.10259086037461498,0.15556307669214137,0.29172776947004125,0.8271113636717203,0.6927739309454948,0.1343374327262256,0.8726275774035293,0.9234690064660361,-0.050841429062506924,0.8526670171789894,0.8953330368964091,-0.04266601971741964,0.8634376969755895,0.7078746202834479,0.15556307669214137,1.0,0.7082722305299587,0.29172776947004125,0.04055386190949007,0.0092013877870758,0.01773279863253141,0.02298717819929749,0.0,0.8065678948763761,0.8,0.8733197536274366,0.525,0.395,0.7325,0.44749999999999995,0.395,0.05,0.0,Classic,Value-Based,0.13300646929502416,0.5675069594451653
Acrobot-v1,qrdqn,concept_drift,deterministic,0.0,120.0,-438.8460144064331,51.48141463849648,-501.9931782401836,-501.242237949005,0.881477039753492,0.06541537045294092,0.08437064962960102,0.1741240822814621,0.266511886745645,0.8339995859819815,0.6488441225824519,0.18515546339952954,0.9401377295238713,0.9765670179626772,-0.03642928843880584,0.9081093855951708,0.9402670545753071,-0.03215766898013628,0.9056048265170201,0.7314807442355581,0.1741240822814621,1.0,0.7334881132543549,0.266511886745645,0.039404892352106625,0.01514646847881812,0.03793972997577057,0.02613048423478418,0.0,0.7543938441092016,0.8,0.7627001222691081,0.5758333333333333,0.47000000000000003,0.8175000000000001,0.44000000000000006,0.47000000000000003,0.05,0.0,Classic,Value-Based,0.0,0.5395623718644207
Acrobot-v1,ppo,concept_drift,stochastic,0.0,120.0,-143.40204064822302,117.97237908046698,-409.34721237519443,-367.42943284266414,0.7770577457539206,0.12248627492142099,0.20337968071093102,0.31052830110841645,0.5676310201427948,0.6049735637345288,0.720276853167808,-0.11530328943327928,0.834778190341819,0.8712261042194405,-0.03644791387762143,0.8543920215727692,0.8460972514974332,0.008294770075336081,0.9040296793758218,0.5935013782674053,0.31052830110841645,1.0,0.4323689798572051,0.5676310201427948,0.04050798630094532,0.01425939719071059,0.06450919357406956,0.036745306631862304,0.0,0.9888580828135606,0.8,0.9808727399218682,0.2608333333333333,0.0675,0.6275000000000001,0.0875,0.0675,0.05,0.0,Classic,On-Policy,0.7172374285872567,0.6467173744527449
Acrobot-v1,qrdqn,concept_drift,stochastic,0.0,120.0,-428.55152557209686,64.58138162278897,-501.9717473147124,-501.2532281962284,0.8266017404268611,0.11919499671255004,0.1402446981006034,0.19011380684854903,0.32273795429193275,0.8235292036073325,0.6663353426531123,0.15719386095422025,0.90857263161692,0.9547312778607011,-0.04615864624378111,0.8290316876033683,0.8542951302275293,-0.02526344262416087,0.8688708967597805,0.6787570899112313,0.19011380684854903,1.0,0.6772620457080673,0.32273795429193275,0.03758439644983208,0.01520459975380237,0.10325745912337103,0.055754224225531376,0.0,0.8381743861113058,0.3,0.9692766590697779,0.18,0.05500000000000001,0.40750000000000003,0.0775,0.05500000000000001,0.05,0.0,Classic,Value-Based,0.024991515671266437,0.6361296845854636
Acrobot-v1,trpo,concept_drift,stochastic,0.0,120.0,-149.65897914324643,119.9966247654684,-391.46163866319296,-367.0773993654726,0.7636871122456654,0.12664904585337775,0.21087622878328222,0.3329457534700619,0.5926770682609989,0.6046074566032473,0.7333763723585405,-0.1287689157552931,0.8357835772344527,0.866388442227245,-0.030604864992792268,0.8454162437792678,0.8393379296155684,0.006078314163699349,0.8923645685341872,0.5594188150641253,0.3329457534700619,1.0,0.40732293173900114,0.5926770682609989,0.03676818925288719,0.013159247785957002,0.05545777625529463,0.03963438349382384,0.0,0.9545774513765849,0.7,0.9356726531878115,0.30333333333333334,0.10500000000000001,0.6775,0.1275,0.10500000000000001,0.05,0.0,Classic,On-Policy,0.7020477111599115,0.6220850684091027
Acrobot-v1,a2c,concept_drift,stochastic,0.0,120.0,-250.3448137297289,111.49814312831703,-471.14057584655785,-463.91652566448164,0.815024354925536,0.10397207236764064,0.14355374309141639,0.25382452021145385,0.42495640194457335,0.6951446512643333,0.7251062815848905,-0.0299616303205572,0.8891833242146092,0.9460884628185541,-0.05690513860394493,0.8758355091094343,0.87484625063352,0.0009892584759143425,0.9106107367542293,0.6567862165427755,0.25382452021145385,1.0,0.5750435980554267,0.42495640194457335,0.03960750063706263,0.008963832852781439,0.05042649672746065,0.03076826898435393,0.0,0.9981410278411171,1.0,0.9349658716708784,0.37499999999999994,0.16,0.7775000000000001,0.1875,0.16,0.05,0.0,Classic,On-Policy,0.45761676821209046,0.5836559104408583
Acrobot-v1,dqn,concept_drift,stochastic,0.0,120.0,-332.2955093419032,96.61447730046898,-489.02242896369614,-462.4273922112534,0.7861963357351851,0.10763815320394014,0.16043614399804038,0.20783512126301,0.4326996258464296,0.782510007569444,0.7223069961915375,0.0602030113779065,0.748995311782523,0.8210599489814673,-0.0720646371989443,0.844037247587808,0.837987129114332,0.006050118473476053,0.8902805409928198,0.6824454197298098,0.20783512126301,1.0,0.5673003741535704,0.4326996258464296,0.06333176410614114,0.027383430825245546,0.05999956950906869,0.03649932426810673,0.0,0.90413862872203,0.7,0.9700095570127283,0.31916666666666665,0.13,0.63,0.1975,0.13,0.05,0.0,Classic,Value-Based,0.25866836711890523,0.5822082397221876
Acrobot-v1,ppo,observation_noise,deterministic,0.0,120.0,-83.77416666666667,20.422555804627034,-160.15,-112.05,0.8013708351350683,0.09260001576067622,0.09777377353817865,0.021872852803748587,0.30421458808780744,0.6049720426729723,0.5394230502545053,0.06554899241846705,0.8514788051163489,0.8475836331137542,0.00389517200259476,0.8757219770305478,0.8516261188279749,0.02409585820257282,0.911841668131359,0.8899688153276104,0.021872852803748587,1.0,0.6957854119121925,0.30421458808780744,0.03822433367089851,0.00951781281386187,0.045109200561442804,0.02614296981183369,0.0,0.8229753246788153,0.4,0.9514755447456776,0.2533333333333333,0.21000000000000002,0.29500000000000004,0.255,0.21000000000000002,0.05,0.0,Classic,On-Policy,0.8619936152260712,0.7815530016081983
Acrobot-v1,trpo,observation_noise,deterministic,0.0,120.0,-81.64333333333335,18.953719809079576,-156.0,-112.0,0.8072834050895669,0.10033233215429323,0.10337970398420555,0.02902201005808273,0.27424185896693326,0.6009844451439205,0.5410831501704724,0.05990129497344802,0.8447148361706269,0.8403926386573003,0.00432219751332652,0.8765099647700811,0.8342124780567752,0.04229748671330575,0.9118041500467738,0.8827821399886909,0.02902201005808273,1.0,0.7257581410330667,0.27424185896693326,0.039926524340106864,0.00836738951079392,0.056268584709255665,0.03108931880789939,0.0,0.8097573340702082,0.4,0.9341619284228718,0.23999999999999994,0.11500000000000002,0.3225,0.2825,0.11500000000000002,0.05,0.0,Classic,On-Policy,0.8671665534360031,0.7773308558146622
Acrobot-v1,a2c,observation_noise,deterministic,0.0,120.0,-234.57083333333335,32.897442238869914,-318.35,-261.3,0.8407902244609712,0.07804961513659185,0.112425717400872,0.0052305268552793605,0.3913196027150109,0.7140528355938202,0.5783275914248353,0.1357252441689848,0.9137183799849955,0.906597917471648,0.007120462513347451,0.8943179007026381,0.9029121830565426,-0.008594282353904631,0.9136568411295191,0.9084263142742396,0.0052305268552793605,1.0,0.6086803972849891,0.3913196027150109,0.03332642170039605,0.00396016454389345,0.06495545600544643,0.023739898771276618,0.0,0.6452300704966512,0.2,0.890194676857841,0.305,0.2975,0.305,0.3125,0.2975,0.05,0.0,Classic,On-Policy,0.49591062472295505,0.7453212171619775
Acrobot-v1,qrdqn,observation_noise,deterministic,0.0,120.0,-413.15583333333336,35.18560901260463,-459.4,-433.73999999999995,0.866217698922085,0.07714011114859072,0.10874382412813273,0.0063933211219161,0.31594280346451925,0.8283189114189813,0.5971273830167099,0.23119152840227142,0.9375593278085699,0.8941517415290721,0.04340758627949784,0.9016812165318651,0.9410339861698592,-0.039352769637994174,0.9025546556492621,0.8961613345273459,0.0063933211219161,1.0,0.6840571965354807,0.31594280346451925,0.039404892352106625,0.01514646847881812,0.03793972997577057,0.02613048423478418,0.0,0.5085277468932154,0.4,0.7627001222691081,0.46499999999999997,0.4425,0.4725,0.48,0.4425,0.05,0.0,Classic,Value-Based,0.062367017267005664,0.6440247869971977
Acrobot-v1,dqn,observation_noise,deterministic,0.0,120.0,-353.5375,73.37916029932208,-407.8,-363.35,0.8234644117972465,0.12133903521218556,0.1966203265771848,0.07139896354275009,0.515729669812235,0.8167265799160578,0.6444715846054103,0.17225499531064745,0.8716260712100358,0.7757745053259211,0.0958515658841147,0.860580965611819,0.8914533651705059,-0.03087239955868672,0.8622598329649082,0.7908608694221579,0.07139896354275009,1.0,0.484270330187765,0.515729669812235,0.04055386190949007,0.0092013877870758,0.01773279863253141,0.02298717819929749,0.0,0.8934342478524414,0.8,0.8733197536274366,0.4883333333333333,0.3725,0.655,0.4375,0.3725,0.05,0.0,Classic,Value-Based,0.20710004245862093,0.5874704328572787
Acrobot-v1,ppo,observation_noise,stochastic,0.0,120.0,-83.86916666666666,21.64300809054175,-143.8,-107.9,0.8120218046910643,0.09747414600209536,0.08347388859172415,0.01347037184812105,0.21716141489575227,0.60197296155242,0.5366850745523657,0.0652878870000542,0.8358480355691045,0.8275052790708701,0.00834275649823432,0.8669981788138832,0.8555855707642079,0.01141260804967526,0.9086257297080712,0.8951553578599502,0.01347037184812105,1.0,0.7828385851042478,0.21716141489575227,0.04050798630094532,0.01425939719071059,0.06450919357406956,0.036745306631862304,0.0,0.6684116794126613,0.0,0.9808727399218682,0.08583333333333332,0.065,0.0975,0.095,0.065,0.05,0.0,Classic,On-Policy,0.8617629875546077,0.8466264407132765
Acrobot-v1,trpo,observation_noise,stochastic,0.0,120.0,-84.57333333333334,27.215582913587532,-194.15,-118.37,0.806196039334103,0.10221953096365385,0.08805912702507894,0.00687824588392197,0.23601067460666672,0.6023591382029327,0.5440196158125815,0.05833952239035126,0.8347992963474778,0.8276800278842578,0.0071192684632199795,0.8505082620344394,0.8460044188793271,0.004503843155112341,0.8935890937572498,0.8867108478733279,0.00687824588392197,1.0,0.7639893253933333,0.23601067460666672,0.03676818925288719,0.013159247785957002,0.05545777625529463,0.03963438349382384,0.0,0.5747233107400951,0.1,0.9356726531878115,0.11499999999999996,0.1025,0.125,0.11750000000000001,0.1025,0.05,0.0,Classic,On-Policy,0.860053510516128,0.8349158482111758
Acrobot-v1,a2c,observation_noise,stochastic,0.0,120.0,-195.19166666666666,37.047789659030045,-249.35,-216.32000000000002,0.8205234701998512,0.10398051658653706,0.11631695645893117,0.00588981598125896,0.33526723715392404,0.6879206928432484,0.5694915481542288,0.11842914468901962,0.8916570226713967,0.8801227727049709,0.011534249966425849,0.8600578506583292,0.8860163969558125,-0.02595854629748337,0.895537842274566,0.8896480262933071,0.00588981598125896,1.0,0.664732762846076,0.33526723715392404,0.03960750063706263,0.008963832852781439,0.05042649672746065,0.03076826898435393,0.0,0.8133879024136255,0.2,0.9349658716708784,0.20416666666666666,0.2125,0.2125,0.1875,0.2125,0.05,0.0,Classic,On-Policy,0.5915098406440893,0.7762643847065316
Acrobot-v1,qrdqn,observation_noise,stochastic,0.0,120.0,-395.35583333333335,47.265239667357115,-458.15,-431.46999999999997,0.8133883490826852,0.1347137323035647,0.17117368099561062,0.04612992189614335,0.3968574660391328,0.8218956722597017,0.6246904134067967,0.19720525885290513,0.9081825625837453,0.8494718215305008,0.058710741053244475,0.8142124101279045,0.825645493231689,-0.011433083103784528,0.8464899883568693,0.8003600664607259,0.04612992189614335,1.0,0.6031425339608671,0.3968574660391328,0.03758439644983208,0.01520459975380237,0.10325745912337103,0.055754224225531376,0.0,0.8052588305746212,0.0,0.9692766590697779,0.1008333333333333,0.06,0.1375,0.10500000000000001,0.06,0.05,0.0,Classic,Value-Based,0.10557935992017309,0.7219504959835028
Acrobot-v1,dqn,observation_noise,stochastic,0.0,120.0,-298.21666666666664,72.58852562870533,-396.5,-345.8,0.769438303152677,0.13112013482501303,0.2129256802972231,0.055573879902291914,0.5369260937037593,0.7793690508226143,0.6369181129336283,0.14245093788898605,0.7500868134419469,0.669663268595099,0.08042354484684802,0.8608744080991221,0.8741508581405981,-0.013276450041476078,0.8949340599364414,0.8393601800341495,0.055573879902291914,1.0,0.4630739062962407,0.5369260937037593,0.06333176410614114,0.027383430825245546,0.05999956950906869,0.03649932426810673,0.0,0.7759310275174418,0.3,0.9700095570127283,0.20249999999999996,0.09,0.32,0.1975,0.09,0.05,0.0,Classic,Value-Based,0.3414002000911359,0.6784010967476428
Acrobot-v1,trpo,resource_constraint,deterministic,0.0,120.0,-97.63916666666667,35.6019718630999,-238.8,-175.51,0.7999331411506929,0.08744338811749978,0.10486116254351825,0.0033522452278496708,0.3283359843625534,0.603082530578481,0.5889213351503294,0.014161195428151549,0.8463126816755813,0.8430715034755307,0.0032411782000504796,0.8597734050221003,0.8613888327975193,-0.0016154277754189292,0.9052908557152293,0.9019386104873796,0.0033522452278496708,1.0,0.6716640156374465,0.3283359843625534,0.039926524340106864,0.00836738951079392,0.056268584709255665,0.03108931880789939,0.0,0.7727770709211351,0.3,0.9341619284228718,0.25166666666666665,0.1375,0.3275,0.29000000000000004,0.1375,0.05,0.0,Classic,On-Policy,0.8283341134908934,0.7659633446565152
Acrobot-v1,ppo,resource_constraint,deterministic,0.0,120.0,-98.04583333333333,30.924435336554893,-210.45,-160.89000000000001,0.8018350840837238,0.07354606546054795,0.09297772893074994,0.006565201128572819,0.32686494498182034,0.6063898729240386,0.5784901969559444,0.027899675968094062,0.8524382743121913,0.843167012095925,0.00927126221626623,0.8611864652713266,0.8710482691242472,-0.00986180385292062,0.9043636058482558,0.8977984047196831,0.006565201128572819,1.0,0.6731350550181796,0.32686494498182034,0.03822433367089851,0.00951781281386187,0.045109200561442804,0.02614296981183369,0.0,0.8124085662896341,0.3,0.9514755447456776,0.29999999999999993,0.22749999999999998,0.365,0.3075,0.22749999999999998,0.05,0.0,Classic,On-Policy,0.8273468652130493,0.7556113260280055
Acrobot-v1,a2c,resource_constraint,deterministic,0.0,120.0,-216.07833333333332,73.5603505110009,-264.1,-218.73000000000002,0.8262103544718553,0.09264330291559254,0.15386721497165787,0.1890095693516317,0.3277659367424207,0.7189487630645333,0.6291481999501312,0.08980056311440207,0.9142831847238062,0.8524264460176582,0.06185673870614805,0.889130612159064,0.8906606904930771,-0.0015300783340131574,0.9189743918329839,0.7299648224813522,0.1890095693516317,1.0,0.6722340632575793,0.3277659367424207,0.03332642170039605,0.00396016454389345,0.06495545600544643,0.023739898771276618,0.0,0.7375409172615552,0.4,0.890194676857841,0.3883333333333333,0.3225,0.445,0.39749999999999996,0.3225,0.05,0.0,Classic,On-Policy,0.5408041217181068,0.7020363132172365
Acrobot-v1,qrdqn,resource_constraint,deterministic,0.0,120.0,-419.68999999999994,36.933234427518585,-478.0,-472.43999999999994,0.8727980096720579,0.07383429571141754,0.1101083158383747,0.06016265476749634,0.32851328284699677,0.8286341667577297,0.6237352658196922,0.2048989009380374,0.9326401694564043,0.9280253959042712,0.00461477355213308,0.9055040732297002,0.8923951593323229,0.013108913897377278,0.9203147784047065,0.8601521236372103,0.06016265476749634,1.0,0.6714867171530032,0.32851328284699677,0.039404892352106625,0.01514646847881812,0.03793972997577057,0.02613048423478418,0.0,0.5967395908260201,0.5,0.7627001222691081,0.5066666666666666,0.475,0.5575,0.4875,0.475,0.05,0.0,Classic,Value-Based,0.046504284179764044,0.6197645479465965
Acrobot-v1,dqn,resource_constraint,deterministic,0.0,120.0,-351.4125,86.30065434582193,-464.95,-403.52,0.8276938018393579,0.10945909345729019,0.15798813330162445,0.14773529303426675,0.32898875984286086,0.8185194431798057,0.6733454501909947,0.1451739929888111,0.867293173297039,0.7740263300159588,0.09326684328108034,0.8494746245115167,0.8748318602042501,-0.02535723569273337,0.8606550471933978,0.7129197541591311,0.14773529303426675,1.0,0.6710112401571391,0.32898875984286086,0.04055386190949007,0.0092013877870758,0.01773279863253141,0.02298717819929749,0.0,0.8488054765444465,0.7,0.8733197536274366,0.5558333333333334,0.4425,0.675,0.55,0.4425,0.05,0.0,Classic,Value-Based,0.21225881932030524,0.5845704139096927
Acrobot-v1,trpo,resource_constraint,stochastic,0.0,120.0,-99.28583333333333,39.38493837983894,-242.75,-173.63,0.8023480490805935,0.08036581390995448,0.10794380866077595,-0.00468558047354622,0.330087732953567,0.6057620881554084,0.5856462068510141,0.02011588130439428,0.8392097341076733,0.8280576493165134,0.011152084791159849,0.8539137915960421,0.8781963882757383,-0.0242825966796962,0.8976941263289522,0.9023797068024985,-0.00468558047354622,1.0,0.6699122670464329,0.330087732953567,0.03676818925288719,0.013159247785957002,0.05545777625529463,0.03963438349382384,0.0,0.5197204253345933,0.1,0.9356726531878115,0.1233333333333333,0.0825,0.15,0.1375,0.0825,0.05,0.0,Classic,On-Policy,0.8243365671855255,0.8199419120721554
Acrobot-v1,ppo,resource_constraint,stochastic,0.0,120.0,-100.20500000000001,38.45156019169477,-271.75,-179.28,0.7988640837754171,0.08550527624361413,0.10651668305031019,0.00506835705308997,0.3269748559715534,0.6050720824740605,0.5895710770067122,0.01550100546734832,0.8358925671635984,0.8276174382734214,0.00827512889017699,0.8569919622361063,0.8742354023955275,-0.01724344015942121,0.9007840428094653,0.8957156857563753,0.00506835705308997,1.0,0.6730251440284465,0.3269748559715534,0.04050798630094532,0.01425939719071059,0.06450919357406956,0.036745306631862304,0.0,0.6224208918354479,0.1,0.9808727399218682,0.10166666666666664,0.0875,0.14750000000000002,0.06999999999999999,0.0875,0.05,0.0,Classic,On-Policy,0.8221051433116283,0.8184410175732236
Acrobot-v1,a2c,resource_constraint,stochastic,0.0,120.0,-194.1175,63.88762821772427,-297.5,-236.35,0.812451206320391,0.09595145760711107,0.13800546393519536,0.11580320307244556,0.3280464653435399,0.6926565491447262,0.6216607939633396,0.07099575518138643,0.891124553919226,0.8472480190729362,0.04387653484628979,0.875860405557351,0.8835280896162019,-0.007667684058850749,0.9118711936294099,0.7960679905569643,0.11580320307244556,1.0,0.67195353465646,0.3280464653435399,0.03960750063706263,0.008963832852781439,0.05042649672746065,0.03076826898435393,0.0,0.8360407125043665,0.3,0.9349658716708784,0.24499999999999997,0.1525,0.4,0.1825,0.1525,0.05,0.0,Classic,On-Policy,0.5941175517714269,0.7159657962419291
Acrobot-v1,qrdqn,resource_constraint,stochastic,0.0,120.0,-409.8308333333333,46.03516984713049,-480.9,-468.56000000000006,0.8307904766478375,0.10116152449992317,0.1286394244331396,0.029323499460288636,0.32841745473147305,0.8287019783477849,0.6342693274168696,0.19443265093091527,0.903127712164881,0.90423005689815,-0.0011023447332690398,0.8191845667467114,0.8393124531926016,-0.0201278864458901,0.8467093239863251,0.8173858245260364,0.029323499460288636,1.0,0.6715825452685269,0.32841745473147305,0.03758439644983208,0.01520459975380237,0.10325745912337103,0.055754224225531376,0.0,0.7017556871226152,0.3,0.9692766590697779,0.1425,0.08,0.23500000000000001,0.1125,0.08,0.05,0.0,Classic,Value-Based,0.07043898576822946,0.697000610021545
Acrobot-v1,dqn,resource_constraint,stochastic,0.0,120.0,-307.96500000000003,85.19574379548837,-469.25,-414.82,0.7958002165601953,0.0912147124141241,0.12747122699188268,0.06596743828613377,0.32836871115315525,0.7785291108522442,0.6887205331794437,0.08980857767280045,0.7495005848171381,0.7158589508591164,0.03364163395802171,0.8482088003884863,0.8478707191908749,0.0003380811976115304,0.8970077167841695,0.8310402784980356,0.06596743828613377,1.0,0.6716312888468446,0.32836871115315525,0.06333176410614114,0.027383430825245546,0.05999956950906869,0.03649932426810673,0.0,0.6766273550204562,0.2,0.9700095570127283,0.21416666666666667,0.0975,0.375,0.16999999999999998,0.0975,0.05,0.0,Classic,Value-Based,0.3177345641193777,0.6728503037260142
